disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
4361,,,,,20969545.42,2606718.65,15809500.94,2024-11-09T00:00:00.000Z,,4802840.95,dd3dafba7fc1ed95344bce9502bb8c3818dfa71d,2024-11-09T04:05:02.739Z,bddf6929-0e7e-4d9b-adbd-454e7a853dd8
3596,,,,,,,,,,,0a80259ef08389e8f2094eada63eb533a04c4b27,2023-08-28T23:03:41.385Z,a383f3ad-fb5d-4df8-949a-dd912641402b
4367,,,,,4876162.31,243268.83,4368608.61,2024-11-09T00:00:00.000Z,,682968.08,5e0b795e624949f5909e5b8846d6ffd9159ebb70,2024-11-09T04:05:02.739Z,c3e64365-10ea-48a5-a3e9-c381d6820e8a
4368,,,,,30198383.77,28467470.33,595794.24,2024-11-09T00:00:00.000Z,,5241225.52,62d105375943a3f40d13acbcc76a680dad3ca6c4,2024-11-09T04:05:02.739Z,9bb4b9a5-dfee-449c-8cf9-deefdc5b1bb7
4369,,,,,3908163.56,10548.34,3797955.83,2024-11-09T00:00:00.000Z,,340815.07,972cc1e8deec2c9f112dbca27e9c55d23c730325,2024-11-09T04:05:02.739Z,e1bdcc10-19d8-44ef-b9fa-cd014229eb90
4370,,,,,1184095.65,335446.56,707491.15,2024-11-09T00:00:00.000Z,,0,b70d80c0f8d449ec77e09afcce5f0f93a3b01360,2024-11-09T04:05:02.739Z,b44a0886-afa0-426d-9f0c-a82c36e9c580
4371,,,,,2666522.48,2432307.48,,2024-11-09T00:00:00.000Z,,30018.87,6dd56d5cba9bf7af6d0d3fe5eb3ad6f96475404d,2024-11-09T04:05:02.739Z,efdcd15e-12c5-49f5-b3c1-568cfd3d6ce3
4372,,,,,31967659.48,7976017.41,21207347.89,2024-11-09T00:00:00.000Z,,1843609.6,5b1f135312e0c05628bbe2382e07b6ec88c74d84,2024-11-09T04:05:02.739Z,3b03cab4-fb52-40fb-b9e5-dab78cf9680a
4373,,,,,5306654.47,418199.92,4564788.3,2024-11-09T00:00:00.000Z,,704662.03,aa3c38d86d7ba57cddb33906d984e0132c7b4e25,2024-11-09T04:05:02.739Z,0a8c269d-38b9-49ee-9239-8da08b18c6c4
4374,,,,,7891056.6,402728.87,6632957.26,2024-11-09T00:00:00.000Z,,367069.75,daef25e1d0753af0f821d67c79b94995e3d9e060,2024-11-09T04:05:02.739Z,9671f380-67f2-4926-bac0-784d7f64e1f2
4375,,,,,7302114.67,104198.74,7006741.08,2024-11-09T00:00:00.000Z,,229105.89,1684c140dfc984cd39790edcf1d9344b34a7dde4,2024-11-09T04:05:02.739Z,48359b12-6069-43ed-b9e5-118887db0a53
4376,,,,,16847176.66,4711299.43,11059307.03,2024-11-09T00:00:00.000Z,,569600,1097cf0c8da9df075585fd28eedc591faa33bc1f,2024-11-09T04:05:02.739Z,b1114218-3d35-4e19-8fc6-282e8e123073
4378,,,,,2132342.08,233032.34,1636968.93,2024-11-09T00:00:00.000Z,,162949,eeca1867211a2d5843664c99dca90f45a6a63cc8,2024-11-09T04:05:02.739Z,7e63feec-ddac-4141-80cb-dd2d38b4ccc4
4379,,,,,39118177.97,34712729.47,867798.88,2024-11-09T00:00:00.000Z,,1820853.08,9952bc70a6e784d6ab6827c738085af55efcc7ad,2024-11-09T04:05:02.739Z,34e3fefd-a815-48bc-988a-06cfa493d488
4380,,,,,2996541.03,97652.86,2697689.82,2024-11-09T00:00:00.000Z,,30845.37,3cb599eb40c622dd1c3aecdc6ed59911ef7e696a,2024-11-09T04:05:02.739Z,cf1689c7-7b17-44e5-b8e9-cd7b8551053c
4381,,,,,33319238.01,2961232.28,27697991.93,2024-11-09T00:00:00.000Z,,3968806.75,43554f405e770673997b521529b9e255ce5e0810,2024-11-09T04:05:02.739Z,1750de0b-217c-4602-a19a-1765be15a83c
4383,,,,,8444788.54,499059.75,7012856.62,2024-11-09T00:00:00.000Z,,2070628.49,5eb37ccee4fa102f075ed2158c72313c5746127c,2024-11-09T04:05:02.739Z,a452e256-ca39-46e8-80fd-8435950bc6ee
4384,,,,,464404.17,342593.57,104310.6,2024-11-09T00:00:00.000Z,,0,e80787d64fe4dbb3d7d3ab6ad81f74698f2fc297,2024-11-09T04:05:02.739Z,e80550b4-08d8-43b8-a4fa-b55ac4beec28
4385,,,,,19687406.31,15778457.82,1832072.92,2024-11-09T00:00:00.000Z,,0,086a5904441f35084e7d20a1ec428ccee0eaad84,2024-11-09T04:05:02.739Z,7508ad4f-f819-410f-86ac-dc11e33300bb
4386,,,,,15302173.31,2816016.53,11517612.62,2024-11-09T00:00:00.000Z,,3840452.46,9b374356ac6f79c8b6cdf9fe7bf745b26354a6be,2024-11-09T04:05:02.739Z,71651b61-b947-4830-aea0-4325c9d5d533
4387,,,,,2577582.63,183982.03,2319673.96,2024-11-09T00:00:00.000Z,,36485.29,aa3f9d8adaaee953f540e10d4e25a8a843f2112a,2024-11-09T04:05:02.739Z,872fd77f-bdcd-4cc9-9be6-43499bc8ac79
4388,,,,,1859316.92,91774.39,1664254.84,2024-11-09T00:00:00.000Z,,53783.5,ce6a5db82fca1f8cac68816d8d9462b8a6762f11,2024-11-09T04:05:02.739Z,db7e8315-94d5-47ce-8921-f83887262036
4389,,,,,515561.24,159523.4,356037.84,2024-11-09T00:00:00.000Z,,0,b5e2bbbf24ff4d8e59c193728fc732d63d14e9af,2024-11-09T04:05:02.739Z,b04563b8-dd9d-4c45-a7c8-feec59682322
4390,,,,,25494156.56,2185869.03,21061277.58,2024-11-09T00:00:00.000Z,,3610529.06,4df6aeeb3e67721ffd6988bdd9a277286a4c562a,2024-11-09T04:05:02.739Z,70dbf0ae-1566-4ce5-b358-75b3602ed355
4391,,,,,0,,0,2024-11-09T00:00:00.000Z,,0,1b1381f027b7df28db8615a479ae3054abbe96a4,2024-11-09T04:05:02.739Z,a0d8db63-91ec-4934-9981-16ccfe36ebc5
4392,,,,,2814814.41,1902731.7,471930.62,2024-11-09T00:00:00.000Z,,821332.9,7dece6f943899390d628a809e129efd9491adbc3,2024-11-09T04:05:02.739Z,0c80e784-8c33-4d91-a3fe-18494439869e
4395,,,,,18790525.87,1427710.29,15405143.64,2024-11-09T00:00:00.000Z,,3679574,4755f7b4cb5ef6ceace7364e7ee1d9acf225a185,2024-11-09T04:05:02.739Z,7ee52299-b3d8-4d19-8d0e-3e1e0e758131
4397,,,,,31001226.11,4284069.24,23534817.83,2024-11-09T00:00:00.000Z,,3105664.25,c64fd1759dc3300be72e473f0435d8272c1ec2e5,2024-11-09T04:05:02.739Z,a2618a11-e8cf-45a7-bd40-69972c268802
4398,,,,,8536612.24,2195189.18,5414635.78,2024-11-09T00:00:00.000Z,,1333445.43,e8520bfd4ff7b1fa62edca8b87f68d81bef5380c,2024-11-09T04:05:02.739Z,66ae5f33-5cc8-42d7-8425-561272d8062b
4401,,,,,33230394.25,28416579.81,2828310.95,2024-11-09T00:00:00.000Z,,5163954.59,710ecd4db82f700b00c6d7fe5c99c9c7af69e68b,2024-11-09T04:05:02.739Z,3811f91d-c37a-4a46-8843-bb4dde13f515
4403,,,,,4551913.66,393656.43,3693805.64,2024-11-09T00:00:00.000Z,,602356.25,8ef9904146606e783f63a7f79cef500ddff3d37a,2024-11-09T04:05:02.739Z,35d5745f-3b0e-46b5-9b9a-aab0218feca5
4405,,,,,1648424.91,421455.69,1169974.72,2024-11-09T00:00:00.000Z,,6957.72,66e419febda2497cf8b9444ec3d9027c55c27f82,2024-11-09T04:05:02.739Z,c14256c4-a6d5-46ac-a2a1-02830a58b412
4406,,,,,18267267.4,10539014.19,6013950.84,2024-11-09T00:00:00.000Z,,955070.68,7b176699ddc1169977522ca94809e68d1575d24c,2024-11-09T04:05:02.739Z,e01d1e0c-b806-4a7f-87c8-5028e9a4b6c0
4408,,,,,76557801.31,5679966.25,66070961.84,2024-11-09T00:00:00.000Z,,8873947.77,94fdbb1f6477a4dfab6473d832b25ba8fc324520,2024-11-09T04:05:02.739Z,443daa65-3c4f-4fdd-88d7-842f84462c7e
3608,,,,,,,,,,,cbc80dc6936e4a3e2657d4395e559770f7f12079,2024-08-07T23:03:00.709Z,6b4b918b-41cc-4851-b22c-8bfa88654c4e
5528,,,,,,,,,,0,6e56cec9b7abad5a990f8c4849d60887ee26fe57,2024-08-07T23:03:00.709Z,4c3f76cd-cb33-4080-8d22-b893f3108ca2
5537,,,,,,,,,,0,0aea011695cf3574ce48964c41f9237078678d29,2024-09-19T23:04:45.392Z,622b96a6-db03-4667-9f16-430716a32782
4409,,,,,4260174.04,98165.18,4162008.86,2024-11-09T00:00:00.000Z,,0,f9cf274ffcf9cd08fe840f1c42de913b7248b423,2024-11-09T04:05:02.739Z,3cb3e957-7668-4e97-8e25-d1f96a9eb65c
4410,,,,,3651957.75,37890.71,3154747.12,2024-11-09T00:00:00.000Z,,506131,bad17122ede0c77e04cba4a43a84a1d48edbfa2e,2024-11-09T04:05:02.739Z,4135de3e-4172-4630-9a2c-951abdb42807
4411,,,,,40097602.89,4872569.89,29917380.47,2024-11-09T00:00:00.000Z,,3561986.29,453d58971640e95cf100739c9dfc67d922c788e1,2024-11-09T04:05:02.739Z,a1b0475d-91d2-4e4b-8000-6fc0a60fe1fe
4412,,,,,18890910.27,4674762.31,13546633.7,2024-11-09T00:00:00.000Z,,3113457.3,95cfe58c76318295cab4150f50ebbbca138a285c,2024-11-09T04:05:02.739Z,c6db2877-4590-4dda-813d-df18a1a8c4f4
4414,,,,,9849973.82,158236.74,9134824.95,2024-11-09T00:00:00.000Z,,1252417.77,a8cb2dd39916018355b4e2942b3e9d6d516e9c05,2024-11-09T04:05:02.739Z,2b157320-9aac-4a72-a1a7-5070c2bf1cfc
4415,,,,,6453697.9,423536.43,5347443.35,2024-11-09T00:00:00.000Z,,1103526.29,bc6f5ab28783e513e2ea370011b6ddb3085b7e1b,2024-11-09T04:05:02.739Z,81eb2ffc-7ce9-4afd-8792-597dc9efefad
5538,,,,,,,,,,0,7338a5a85194b6cb3ae76941fdd6baf8a361fccd,2024-09-19T23:04:45.392Z,637e496c-a282-4b51-8ff6-15e9dac993f4
4416,,,,,50539784.95,8167561.24,37315954.77,2024-11-09T00:00:00.000Z,,6987711.62,df6519d0748d97de0c3751e7d17291f304691eba,2024-11-09T04:05:02.739Z,fe5c8294-836f-496b-9934-391b8790e2c3
4417,,,,,3501859.85,384082.78,2759117.06,2024-11-09T00:00:00.000Z,,132475.14,61e9f0663c7ed7ccbe9b876fd0dde08fa8b2bdb2,2024-11-09T04:05:02.739Z,5b9065ca-8d51-4ff3-8d1e-544d9be587d5
4418,,,,,13944545.06,922370.28,12258136.57,2024-11-09T00:00:00.000Z,,1496076,65289accae2388f4236b314b8d1866dd41c97136,2024-11-09T04:05:02.739Z,30c711a5-6d73-4381-8e3a-d83a7e118a40
4422,,,,,540891.07,21703.5,477681.07,2024-11-09T00:00:00.000Z,,0,64ee535499b829b79548ea7b00ff01f4392b056a,2024-11-09T04:05:02.739Z,8f53f719-227b-45a8-a7f1-bf6a5bf2844e
4423,,,,,2087710.97,258132.31,1829578.66,2024-11-09T00:00:00.000Z,,40833,7b59b61c3bee44f2a9cbd83f22d0e404792a891b,2024-11-09T04:05:02.739Z,b961d560-98fb-41ff-a731-09e58ebc299c
4424,,,,,59050227.7,805487.8,55128133.51,2024-11-09T00:00:00.000Z,,9186081.86,760df4adfbd50d1eecb611eb6739f8039652108a,2024-11-09T04:05:02.739Z,362fc3d4-a3c7-4b39-9f01-dbfd34663b43
4425,,,,,497676.7,412228.74,85447.96,2024-11-09T00:00:00.000Z,,206208,fe077d7fdeef90df9a3a7accffee119acf75b789,2024-11-09T04:05:02.739Z,5a6ad987-0c2f-4374-b25e-896574d451ae
4426,,,,,9355198.36,1185473.07,7506598.57,2024-11-09T00:00:00.000Z,,706817.25,f655117b3d8d84a237003b4c07d9a49bccb23959,2024-11-09T04:05:02.739Z,21cef566-c435-4200-b497-50736af1302f
4427,,,,,21986062.34,3002734.34,16794703.82,2024-11-09T00:00:00.000Z,,3032012.5,444b9f2bc438a51b2fe231339e897567b3f2076a,2024-11-09T04:05:02.739Z,0447ece2-0082-46d8-b21b-d5f68b4d9abd
4428,,,,,79331999.9,1096484.21,68201943.88,2024-11-09T00:00:00.000Z,,6947160.64,3f286d00958b77ac83a7b67c2e851fed1e0d29dd,2024-11-09T04:05:02.739Z,0a35ea9c-6ab1-488a-8fde-20e5a85ed0dd
4430,,,,,608245.95,10137.9,545545.88,2024-11-09T00:00:00.000Z,,0,2a4cb955ed0848201d49e5ee297a6aa2da5540de,2024-11-09T04:05:02.739Z,5bece15a-35a0-4676-9233-87470dbfc32f
4431,,,,,41413153.33,4561235.51,34678920,2024-11-09T00:00:00.000Z,,5251203.09,c2be582a0fd8562742ae582003f0113d92f8bf64,2024-11-09T04:05:02.739Z,3e1d1388-eed4-4343-8ef4-6e1478316af7
4432,,,,,30074557.75,6375480.17,21768848.32,2024-11-09T00:00:00.000Z,,4725814.96,2171ab44cab191030d8746b17274e5f20004703a,2024-11-09T04:05:02.739Z,876cf5d7-75e6-4cfa-bd91-ab2c3a4a062e
4433,,,,,719323.89,475501.16,169328.22,2024-11-09T00:00:00.000Z,,146376.8,b4998c4cfb25ead255842a884aeb7388f3e301ad,2024-11-09T04:05:02.739Z,374a37ea-b66b-4970-aea3-fe41ef67537d
4434,,,,,33851552.41,7832073.66,24083880.79,2024-11-09T00:00:00.000Z,,5391436.48,974d886f3cdf2f46c718241fd0414e16f11a06b4,2024-11-09T04:05:02.739Z,976e3b63-62ca-4c37-9545-a8df57136728
4435,,,,,22339871.59,5259590.07,14930463.01,2024-11-09T00:00:00.000Z,,7132699.78,d91cbf0f3e3c810ebdefb026436e24db9b6662b1,2024-11-09T04:05:02.739Z,863998d6-1c12-4581-baf0-6a3a731b1351
4436,,,,,555139.68,549348.57,,2024-11-09T00:00:00.000Z,,0,73f66d70686b40ef91dfe8d59077348948f97c91,2024-11-09T04:05:02.739Z,42fc0f9d-166b-4165-88c9-798f93a3ec87
4437,,,,,971158.24,17520.99,873961.52,2024-11-09T00:00:00.000Z,,139036.79,eea7634a51da14d16ad5adaa935afc2c60f5ebf6,2024-11-09T04:05:02.739Z,6363f5a7-85d6-4e84-b30c-2f0ad11e9bf3
4439,,,,,23012000.82,1955620.73,17972481.82,2024-11-09T00:00:00.000Z,,2469826.37,21e7f2f17fba9f95f31f98798ae9de402cdd6c38,2024-11-09T04:05:02.739Z,cc09f769-8196-4cac-99c4-7673cb7b30d4
4442,,,,,80087810.66,5597781.54,67213846.05,2024-11-09T00:00:00.000Z,,8578095.45,f0e788a06791bc8500aba60a19accfe89f9c46a1,2024-11-09T04:05:02.739Z,53071e24-7171-467d-b3fa-0e273762b5c6
4443,,,,,4414475.43,108581.99,4051699.06,2024-11-09T00:00:00.000Z,,587428.76,bc3758988353aebd857f641c8b46969637d3e71f,2024-11-09T04:05:02.739Z,f53a9731-5a6d-4ff2-baa2-39d13516d09e
4444,,,,,8208143.56,2262133.44,5110984.41,2024-11-09T00:00:00.000Z,,1507656.45,035f497901b0d745784204ba8d277c9d2e5c63c6,2024-11-09T04:05:02.739Z,d1300c0b-4314-49b2-9fcc-bdcba5f95cb9
4445,,,,,8858526.7,168922.74,7586760.7,2024-11-09T00:00:00.000Z,,970946.18,ec096e2a34e38dca9714e8ae9c282eb205fab421,2024-11-09T04:05:02.739Z,8888112c-b516-4902-8808-d6a1016f7973
4446,,,,,1088251.32,110329.54,977921.78,2024-11-09T00:00:00.000Z,,0,a7f12e1b47f440bf697cb0bbbc588410fb2f6834,2024-11-09T04:05:02.739Z,98b63252-2c6f-481d-978d-22ed0103101a
4448,,,,,902522.43,251829.49,632652.34,2024-11-09T00:00:00.000Z,,0,d629d368ab9b4c7a2634ea4e235e8c957dd9a850,2024-11-09T04:05:02.739Z,76e7ac78-40c8-4753-9866-825a27a85454
4449,,,,,60201602.35,6935291.54,51596269.96,2024-11-09T00:00:00.000Z,,3305696.35,74cf3d60ee72fe14ae564c39897c053d58c0f086,2024-11-09T04:05:02.739Z,68970688-bc5f-445b-9866-dfef4ac553b0
4450,,,,,4871677.62,2447823.13,2145654.27,2024-11-09T00:00:00.000Z,,0,0641f861dff51c4a52f231639075591e7ba17817,2024-11-09T04:05:02.739Z,f7bb2155-e46c-4f1e-8b94-b577e25f9875
4452,,,,,11053642.66,451105.81,9107487.89,2024-11-09T00:00:00.000Z,,577546,b653398348878a63c686e7bad8c39441f9ebe9ac,2024-11-09T04:05:02.739Z,300b85a7-1669-4e0f-ac01-7ebc84bdc063
4453,,,,,3880461.63,436668.56,2988065.08,2024-11-09T00:00:00.000Z,,374046.23,85d242497c0b1f2b589e8937ba03822a893972be,2024-11-09T04:05:02.739Z,937c05b6-4d70-4a24-bc92-7a96bda50d48
4455,,,,,4507174.57,451755.61,3737988.84,2024-11-09T00:00:00.000Z,,363002.48,992d191342a70a343d4036c51b22684f39c9a390,2024-11-09T04:05:02.739Z,c75e41d8-99f8-48ca-bf5c-cd5f05d1cd75
4456,,,,,6543056.06,25677.44,6470622.2,2024-11-09T00:00:00.000Z,,0,5b484b2ff002d46dcf7ba3f9330b4a9b7147ab5d,2024-11-09T04:05:02.739Z,db693f98-f99f-44bf-81e9-ae75fb70296a
3620,,,,,,,,,,,894f6b91e49c04fa9b49e9ffe67596d334e23ed5,2024-09-28T23:05:13.732Z,c3ffddc4-aacc-4118-ae13-260790bd1145
4457,,,,,3070448.93,117435.25,2634080.56,2024-11-09T00:00:00.000Z,,26879.84,d588bdf5d5267c99dece51ae90e71fe64b4184b6,2024-11-09T04:05:02.739Z,a0e444c1-df87-452b-a617-382f48b01aa7
4458,,,,,51575513.51,35659582.41,10519061.78,2024-11-09T00:00:00.000Z,,824869,5548839edcc42cc9de61c2e16d29ea86e54fcd6e,2024-11-09T04:05:02.739Z,8e3be74b-9e03-4666-86bf-baf5a77d3ec7
4459,,,,,18383859.3,11096761.09,5555862.17,2024-11-09T00:00:00.000Z,,3646477.65,cbc7bc37d8e2694e46e3be05966cc948d0460f07,2024-11-09T04:05:02.739Z,7b9b1fa4-2764-407c-882a-d5e9e649dab6
4460,,,,,5877299.51,259592.44,4785165.16,2024-11-09T00:00:00.000Z,,840380.09,da82594cb9610cbe923a2a6ea098f4ae3fa2f93d,2024-11-09T04:05:02.739Z,0db2f20b-7df2-41b4-89ee-0be6c5f609f8
4461,,,,,67079503.68,34683441.39,26516664.22,2024-11-09T00:00:00.000Z,,5095861.63,cac89687daded012cba3461a61d35a1b0b3049ec,2024-11-09T04:05:02.739Z,c4e5ca93-2a37-49ac-baf7-92498702d279
4462,,,,,19923601.3,11853323.13,5724608.65,2024-11-09T00:00:00.000Z,,449777.36,b0fd041ab37e03f35cfa4134276abfbfcad05a7f,2024-11-09T04:05:02.739Z,eb6f6670-a526-42c2-a61d-4de9a2d919e9
4463,,,,,6593880.51,1110881.38,5118319.09,2024-11-09T00:00:00.000Z,,1598516.3,903a98d55f71f1e148fbb8ce9d303f65ea014d75,2024-11-09T04:05:02.739Z,b9564ee0-498e-4d33-82d0-252062bdb67c
4464,,,,,41586077.31,27690246.59,8997079.01,2024-11-09T00:00:00.000Z,,4103320.54,dc7c6eb129f824b4e425662cdf34b6b69937eebc,2024-11-09T04:05:02.739Z,12ca1e5b-5596-4d33-a2f8-f0c8cb4481eb
4465,,,,,63892136.57,21273934.92,37858379.77,2024-11-09T00:00:00.000Z,,12579170.25,a9a5342a8b2e7598db46e68e0213bbca8796ef84,2024-11-09T04:05:02.739Z,8b265b71-0411-492e-8068-048a92fe2dc7
4467,,,,,8953786.31,78895.76,8325722.53,2024-11-09T00:00:00.000Z,,195090.53,c5531a9c3c6c41dfd44b545a660a8f552e172acc,2024-11-09T04:05:02.739Z,4d566645-22a3-4767-9c49-225b77a77832
4468,,,,,96324274.47,63654785.57,27122741.03,2024-11-09T00:00:00.000Z,,9747147.8,46edca7c289ff85f79c41876bfdbce01f28b39ae,2024-11-09T04:05:02.739Z,e4a96663-cebc-4329-92f6-1e22f24a9bc4
4470,,,,,13871706.69,6095172.05,7233934.78,2024-11-09T00:00:00.000Z,,601308.22,8f3a298f0d44f7fee83ea259fbeb38530c95082d,2024-11-09T04:05:02.739Z,b6dfb098-5f5d-4cb6-8e3b-f1c3288fb4a5
4471,,,,,13792018.83,4567715.97,7950096.85,2024-11-09T00:00:00.000Z,,297701.39,123d695c961838f1481d835763d12b9d93b04a9b,2024-11-09T04:05:02.739Z,b520a15c-5212-4617-9c6e-991021d274a8
4472,,,,,80913059.32,7080649.96,64550136.1,2024-11-09T00:00:00.000Z,,8138205.96,d9ec903bcd05e5e74a85822edeea8049fb50bbb1,2024-11-09T04:05:02.739Z,62dfb98c-d593-4782-9532-6420fb07ba07
4474,,,,,23200152.67,795479.55,20649876.86,2024-11-09T00:00:00.000Z,,1435748.7,7c534914a3289cadc1418f1ef91c779fb34a3653,2024-11-09T04:05:02.739Z,09168484-9b6b-49c7-bdef-da8caca3d52c
4475,,,,,12794829.2,1668346.47,9866997.19,2024-11-09T00:00:00.000Z,,2515677,479600dcc61ec3c83c05aa84f8292885d47fcb13,2024-11-09T04:05:02.739Z,d9af4724-44f2-47d8-9427-f524c88388e4
4477,,,,,5091870.23,273501.98,4023583.9,2024-11-09T00:00:00.000Z,,948675.97,0336b6296a0f9832732888d80ad6297196ca4c93,2024-11-09T04:05:02.739Z,7ad294e3-146a-4e3b-a58e-72ce26c6efa9
4478,,,,,8735748.85,4143788.26,4170632.24,2024-11-09T00:00:00.000Z,,420026.4,d8d2773dcde03689be6da3a62b8c5cd4297da929,2024-11-09T04:05:02.739Z,2d739ea8-1061-4005-b73f-0733fbea194c
4479,,,,,7963262.36,1630836.99,5667409.81,2024-11-09T00:00:00.000Z,,1218248.48,8a79bbd03cea1dc9d64400048699996f5548d3cc,2024-11-09T04:05:02.739Z,98c30df9-1099-4433-a453-68496ff54650
3623,,,,,,,,,,,cad639828504f3953fef8c683f13ba38cb004035,2024-10-08T23:04:41.957Z,9c1d3526-7a6a-4205-b810-6cfb1b5d72c2
4538,,,,,9434462.15,1149046.63,7371484.01,2024-11-09T00:00:00.000Z,,1762783.73,7299acfcd3597f83d965761ad81a07612058969c,2024-11-09T04:05:02.739Z,a977e5c2-265f-4b0f-9920-54e76c788e35
4539,,,,,46632716.63,3453706.1,42363147.32,2024-11-09T00:00:00.000Z,,6513878.56,60932115571261d73a631f86c941ca504df2bb00,2024-11-09T04:05:02.739Z,7117e9bc-af58-428e-841a-541aed4d1c25
4540,,,,,76578214.88,620490.23,67409700.26,2024-11-09T00:00:00.000Z,,11526912.48,1009280d24a325c5e924d751ffb78faba174b139,2024-11-09T04:05:02.739Z,a0287be2-a919-4a74-8f7c-4ef80e9d30df
4543,,,,,14029444.08,978863.96,11985112.08,2024-11-09T00:00:00.000Z,,2728490.86,96c4d9b83dc66f5978dc6004f5d1dddb8624ed5e,2024-11-09T04:05:02.739Z,c8cc7bc9-d747-436d-bb54-be1fad073d18
4544,,,,,3901657.82,1087155.66,2372072.09,2024-11-09T00:00:00.000Z,,727715.55,11d8741aeca08291d62b8afc88a5d2a9c8b50130,2024-11-09T04:05:02.739Z,0ce786bc-2a7d-4bf6-8f33-4b7239316330
4545,,,,,1809645.12,1809645.12,,2024-11-09T00:00:00.000Z,,0,379156c0cedae63238898e877681b1ad4fe72f23,2024-11-09T04:05:02.739Z,929ba9d1-33c0-489b-a1da-a80e2b68825c
4546,,,,,12030236.51,431104.04,10561715.16,2024-11-09T00:00:00.000Z,,354893.5,84c862a193b20610ab74d051bcf89fcdb6b54c7b,2024-11-09T04:05:02.739Z,2db11965-6ac3-477f-9b09-af7226a8a1a0
4549,,,,,1120706.77,458138.1,581692.92,2024-11-09T00:00:00.000Z,,89625.7,c54ae6103b6342262bf4ae27d698ff2d28a6ec82,2024-11-09T04:05:02.739Z,29fb3f1f-c889-4cbc-a42b-da6de140f322
4550,,,,,11136612.73,2564597.65,7596809.98,2024-11-09T00:00:00.000Z,,121610.23,ad4cf317f12ec0d73d68b79448702f7e48fcc44d,2024-11-09T04:05:02.739Z,619632ed-a19a-40c8-9b0a-7494b3437223
4551,,,,,8718623.77,5955240.23,2238316.72,2024-11-09T00:00:00.000Z,,455796.57,16686e3d616397cba174c7cd00d9cece990e7830,2024-11-09T04:05:02.739Z,a25df844-771f-41c2-89c5-27719958720b
4552,,,,,8847245.34,650161.68,7458978.27,2024-11-09T00:00:00.000Z,,1823753.77,b78e39d059b587f02a0cbb03aefc2986164d1f45,2024-11-09T04:05:02.739Z,410f94dd-40e8-4d28-a313-fd5be3723a35
4553,,,,,11115243.43,1655096.77,8313018.1,2024-11-09T00:00:00.000Z,,1642978.92,98ba6170e4c67dbe7cab079268cd2ad174c3dfa8,2024-11-09T04:05:02.739Z,bc403ccd-f525-4378-a29e-fb9fd9ff0e3e
4554,,,,,9230945.61,3197874.58,5138299.15,2024-11-09T00:00:00.000Z,,901570.81,ab73b7f84fb01fbd11b292854bf68ee8680d1732,2024-11-09T04:05:02.739Z,ea8b5e2d-dbaf-4235-a018-06d28e7b5388
4555,,,,,5913270.1,1741710.44,3486883.88,2024-11-09T00:00:00.000Z,,309545,6126827ddbd9b0fab656eb7ed70f1e19347b0b1e,2024-11-09T04:05:02.739Z,40efaca3-0e01-4089-84a8-c142dd2aa0e0
4556,,,,,9734888.54,1926523.85,7134382.01,2024-11-09T00:00:00.000Z,,457024.76,3181938163cf97453fb03bb79e239001d8d4ddd0,2024-11-09T04:05:02.739Z,a1c077d4-e77d-4f1c-bebd-751a3ecbc8e5
4561,,,,,1219862.52,963542.16,168289.04,2024-11-09T00:00:00.000Z,,0,75d41e449f3d921bddfac85da54cdaa05436c1fc,2024-11-09T04:05:02.739Z,1bc3f83e-5b53-4897-bc06-d528d1f60c72
4565,,,,,2573886,11272.5,2322226.82,2024-11-09T00:00:00.000Z,,475704.65,4ce83073ba1d99302dae5ded1ed14afb8f8d0cee,2024-11-09T04:05:02.739Z,f368c594-c2a5-4c76-b458-8ab3302468d8
4566,,,,,3372762.78,2234722.45,1026938.76,2024-11-09T00:00:00.000Z,,734508.49,6ba10288dcc25af3b393ae24b4bcd2a3b184bca5,2024-11-09T04:05:02.739Z,76cef5e2-a1a9-44d5-9eba-f294c17dbe48
4567,,,,,415349225.11,87540093.06,283395471.92,2024-11-09T00:00:00.000Z,,11324502.48,6fe18c01dbf30b7111dce3a9ecfa6c6a55b75cdc,2024-11-09T04:05:02.739Z,419a076d-bbb1-4be0-b420-56a260798d69
4568,,,,,29463131.89,14715075.3,12648858.91,2024-11-09T00:00:00.000Z,,1981951.8,a0b8712e33312db3bf6b1088a30b500fda53a9a8,2024-11-09T04:05:02.739Z,358d34b9-7175-4a1a-8c57-48117f6e6f4e
4572,,,,,68589022.99,45653412.1,17751762.88,2024-11-09T00:00:00.000Z,,7550704.33,278488b11393afb09bd32128e0f1412f64978e90,2024-11-09T04:05:02.739Z,1cec1585-cc03-4731-a620-3b42b529dabb
4574,,,,,41309042.29,26782995.68,10493018.36,2024-11-09T00:00:00.000Z,,5069307.29,76ae12e85a910433124626a1a887f60d9b082cab,2024-11-09T04:05:02.739Z,7f9ab909-0c8a-4c9f-acfc-77e5da3a1e40
4575,,,,,109997066.31,72793233.19,34489297.71,2024-11-09T00:00:00.000Z,,8276071.82,07e8242cf85f9a8b75a346a1b92dd9904ea5c17a,2024-11-09T04:05:02.739Z,e4abc9b5-77c6-4a3d-b950-a6f3f3d260a0
